Filename,FileComment,triggerCount,roiCount,runTime,inhibitTime,SyringeSampleVolume,syringeSamplingSpeed,temperature,RunFastFactor,sampleNumber,runSampleFast,Datetime,lookTime,get_runSampleFast_Int,runSampleFast_Int,flowRate_mins,volumeAnalyzed
D20240402T055721_IFCB206,ar82a_underway ,3753,3722,1201.2568055555555,312.9496180555556,5,20,11.319835965514613,5,32,False,2024-04-02 05:57:02,888.3071874999998,1,1,0.25,3.701279947916666
D20240402T062116_IFCB206,ar82a_underway ,3008,2937,1200.9122222222222,250.7061111111111,5,20,11.745623712520029,5,33,False,2024-04-02 06:21:01,950.2061111111111,1,1,0.25,3.959192129629629
D20240402T064510_IFCB206,ar82a_underway ,2070,2001,1201.0206944444444,172.68616319444445,5,20,12.171411459525444,5,34,False,2024-04-02 06:45:01,1028.33453125,1,1,0.25,4.284727213541667
D20240402T070904_IFCB206,ar82a_underway ,1949,1889,1200.9393055555556,162.52904513888888,5,20,12.916540016784921,5,35,False,2024-04-02 07:09:00,1038.4102604166667,1,1,0.25,4.3267094184027775
D20240402T073259_IFCB206,ar82a_underway ,2131,2079,1200.9155555555556,177.66831597222222,5,20,13.342327763790351,5,36,False,2024-04-02 07:32:05,1023.2472395833333,1,1,0.25,4.263530164930556
D20240402T075653_IFCB206,ar82a_underway ,2217,2146,1201.08375,184.7972395833333,5,20,13.660005340657676,5,37,False,2024-04-02 07:56:05,1016.2865104166667,1,1,0.25,4.234527126736111
D20240402T082047_IFCB206,ar82a_underway ,2415,2361,1200.905277777778,201.4378993055556,5,20,13.768115510795766,5,38,False,2024-04-02 08:20:04,999.4673784722225,1,1,0.25,4.1644474103009275
D20240402T084441_IFCB206,ar82a_underway ,3086,3014,1201.2859722222222,257.35963541666666,5,20,13.553558403906322,5,39,False,2024-04-02 08:44:04,943.9263368055556,1,1,0.25,3.9330264033564815
D20240402T090835_IFCB206,ar82a_underway ,3326,3269,1201.0123611111112,278.11661458333333,5,20,13.447111467154969,5,40,False,2024-04-02 09:08:03,922.8957465277779,1,1,0.25,3.845398943865741
D20240402T093230_IFCB206,ar82a_underway ,2617,2576,1200.975416666667,218.3232118055556,5,20,12.595535973144123,5,41,False,2024-04-02 09:32:03,982.6522048611113,1,1,0.25,4.094384186921297
D20240402T095624_IFCB206,ar82a_underway ,2072,2008,1200.9325,172.8737326388889,5,20,12.063301289387354,5,42,False,2024-04-02 09:56:02,1028.058767361111,1,1,0.25,4.283578197337962
D20240402T102018_IFCB206,ar82a_underway ,2270,2185,1201.2691666666667,189.3500520833333,5,20,11.532729839017321,5,43,False,2024-04-02 10:20:01,1011.9191145833333,1,1,0.25,4.216329644097223
D20240402T104412_IFCB206,ar82a_underway ,2314,2225,1201.0111111111112,192.93565972222223,5,20,11.318172732127877,5,44,False,2024-04-02 10:44:01,1008.075451388889,1,1,0.25,4.200314380787037
D20240402T110807_IFCB206,ar82a_underway ,2158,2081,1200.9256944444444,180.0371875,5,20,11.21338902876326,5,45,False,2024-04-02 11:08:00,1020.8885069444444,1,1,0.25,4.253702112268519
D20240402T113201_IFCB206,ar82a_underway ,2348,2290,1200.9077777777777,195.8622222222222,5,20,11.211725795376523,5,46,False,2024-04-02 11:32:00,1005.0455555555556,1,1,0.25,4.1876898148148145
D20240402T115555_IFCB206,ar82a_underway ,2553,2502,1201.5194444444444,212.88322916666667,5,20,11.211725795376523,5,47,False,2024-04-02 11:55:05,988.6362152777778,1,1,0.25,4.1193175636574075
D20240402T121949_IFCB206,ar82a_underway ,2480,2420,1200.9315277777778,206.8659722222222,5,20,11.21338902876326,5,48,False,2024-04-02 12:19:04,994.0655555555555,1,1,0.25,4.1419398148148145
D20240402T124343_IFCB206,ar82a_underway ,2915,2830,1200.8469444444445,243.00776041666663,5,20,11.319835965514613,5,49,False,2024-04-02 12:43:04,957.8391840277778,1,1,0.25,3.9909966001157415
D20240402T130738_IFCB206,ar82a_underway ,2882,2812,1200.9281944444444,240.3737152777778,5,20,11.532729839017321,5,50,False,2024-04-02 13:07:03,960.5544791666666,1,1,0.25,4.002310329861111
D20240402T133132_IFCB206,ar82a_underway ,3227,3164,1200.933611111111,269.1350347222222,5,20,11.745623712520029,5,51,False,2024-04-02 13:31:03,931.7985763888889,1,1,0.25,3.882494068287037
D20240402T135526_IFCB206,ar82a_underway ,3487,3423,1200.9377777777777,290.7986805555556,5,20,11.852070649271383,5,52,False,2024-04-02 13:55:02,910.1390972222221,1,1,0.25,3.7922462384259257
D20240402T142812_IFCB206,ar82a_underway ,2965,2897,1200.9263888888888,247.30835069444444,5,20,11.958517586022737,5,1,False,2024-04-02 14:28:01,953.6180381944444,1,1,0.25,3.973408492476851
D20240402T145207_IFCB206,ar82a_underway ,3180,3100,1200.9075,265.9755729166667,5,20,12.06496452277409,5,2,False,2024-04-02 14:52:00,934.9319270833333,1,1,0.25,3.895549696180555
D20240402T151602_IFCB206,ar82a_underway ,2713,2669,1200.9069444444444,225.5454513888889,5,20,12.277858396276798,5,3,False,2024-04-02 15:16:00,975.3614930555556,1,1,0.25,4.0640062210648145
D20240402T153956_IFCB206,ar82a_underway ,3058,2983,1200.8484722222222,254.2698958333333,5,20,12.384305333028152,5,4,False,2024-04-02 15:39:05,946.5785763888889,1,1,0.25,3.9440774016203703
D20240402T160351_IFCB206,ar82a_underway ,2286,2212,1202.065138888889,190.7373611111111,5,20,12.382642099641416,5,5,False,2024-04-02 16:03:05,1011.3277777777778,1,1,0.25,4.213865740740741
D20240402T162745_IFCB206,ar82a_underway ,2697,2629,1201.0816666666667,224.21625,5,20,12.384305333028152,5,6,False,2024-04-02 16:27:04,976.8654166666668,1,1,0.25,4.070272569444445
D20240402T165139_IFCB206,ar82a_underway ,3753,3658,1201.42625,312.76881944444443,5,20,12.169748226138708,5,7,False,2024-04-02 16:51:03,888.6574305555555,1,1,0.25,3.702739293981481
D20240402T171533_IFCB206,ar82a_underway ,3999,3898,1201.1394444444445,335.8645486111111,5,20,11.956854352636,5,8,False,2024-04-02 17:15:03,865.2748958333334,1,1,0.25,3.6053120659722224
D20240402T173928_IFCB206,ar82a_underway ,3448,3361,1201.4066666666668,288.21482638888887,5,20,11.956854352636,5,9,False,2024-04-02 17:39:02,913.1918402777778,1,1,0.25,3.804966001157408
D20240402T180322_IFCB206,ar82a_underway ,3322,3238,1200.9180555555556,278.2148784722222,5,20,11.956854352636,5,10,False,2024-04-02 18:03:02,922.7031770833335,1,1,0.25,3.8445965711805554
D20240402T182716_IFCB206,ar82a_underway ,2840,2797,1200.9980555555555,237.10111111111112,5,20,11.958517586022737,5,11,False,2024-04-02 18:27:01,963.8969444444444,1,1,0.25,4.016237268518519
D20240402T185110_IFCB206,ar82a_underway ,2656,2599,1200.9329166666666,222.94838541666667,5,20,12.171411459525444,5,12,False,2024-04-02 18:51:01,977.9845312499999,1,1,0.25,4.0749355468749995
D20240402T191505_IFCB206,ar82a_underway ,2459,2425,1200.9277777777777,204.7771875,5,20,12.382642099641416,5,13,False,2024-04-02 19:15:00,996.1505902777777,1,1,0.25,4.150627459490741
D20240402T193859_IFCB206,ar82a_underway ,2354,2319,1201.9556944444444,198.60182291666663,5,20,12.384305333028152,5,14,False,2024-04-02 19:38:05,1003.3538715277778,1,1,0.25,4.180641131365741
D20240402T200253_IFCB206,ar82a_underway ,2465,2426,1201.3970833333333,205.01604166666667,5,20,12.490752269779506,5,15,False,2024-04-02 20:02:05,996.3810416666666,1,1,0.25,4.151587673611111
D20240402T202647_IFCB206,ar82a_underway ,2263,2239,1200.9283333333333,188.8634201388889,5,20,12.48908903639277,5,16,False,2024-04-02 20:26:04,1012.0649131944444,1,1,0.25,4.216937138310185
D20240402T205042_IFCB206,ar82a_underway ,2256,2220,1201.005,188.2159201388889,5,20,12.490752269779506,5,17,False,2024-04-02 20:50:04,1012.7890798611112,1,1,0.25,4.219954499421297
D20240402T211436_IFCB206,ar82a_underway ,2651,2619,1201.0775,220.6382118055556,5,20,12.810093080033568,5,18,False,2024-04-02 21:14:03,980.4392881944445,1,1,0.25,4.0851637008101855
D20240402T213830_IFCB206,ar82a_underway ,2608,2562,1200.9579166666667,217.55909722222225,5,20,13.127770656900907,5,19,False,2024-04-02 21:38:03,983.3988194444445,1,1,0.25,4.0974950810185184
D20240402T220224_IFCB206,ar82a_underway ,3138,3101,1201.428472222222,262.7651388888889,5,20,13.127770656900907,5,20,False,2024-04-02 22:02:02,938.663333333333,1,1,0.25,3.91109722222222
D20240402T222619_IFCB206,ar82a_underway ,3157,3106,1200.878333333333,262.4791319444444,5,20,13.127770656900907,5,21,False,2024-04-02 22:26:01,938.3992013888887,1,1,0.25,3.9099966724537025
D20240402T225014_IFCB206,ar82a_underway ,3091,3037,1200.76375,258.24921875,5,20,13.129433890287643,5,22,False,2024-04-02 22:50:01,942.5145312500001,1,1,0.25,3.927143880208334
D20240402T231408_IFCB206,ar82a_underway ,3031,2971,1201.0030555555556,252.60458333333327,5,20,13.235880827038997,5,23,False,2024-04-02 23:14:00,948.3984722222224,1,1,0.25,3.9516603009259272
D20240402T233803_IFCB206,ar82a_underway ,3059,2923,1201.0397222222225,255.0058680555556,5,20,13.448774700541705,5,24,False,2024-04-02 23:38:00,946.033854166667,1,1,0.25,3.9418077256944457
D20240403T000157_IFCB206,ar82a_underway ,2969,2908,1201.3019444444444,247.61322916666663,5,20,13.448774700541705,5,25,False,2024-04-03 00:01:05,953.6887152777778,1,1,0.25,3.9737029803240747
D20240403T002552_IFCB206,ar82a_underway ,2911,2856,1201.0208333333333,242.09855902777775,5,20,13.448774700541705,5,26,False,2024-04-03 00:25:05,958.9222743055554,1,1,0.25,3.995509476273148
D20240403T004946_IFCB206,ar82a_underway ,3059,2982,1200.8026388888889,254.4520486111111,5,20,13.768115510795766,5,27,False,2024-04-03 00:49:04,946.3505902777778,1,1,0.25,3.9431274594907406
D20240403T011340_IFCB206,ar82a_underway ,5264,5102,1200.9181944444445,438.35864583333336,5,20,14.087456321049828,5,28,False,2024-04-03 01:13:04,762.559548611111,1,1,0.25,3.177331452546296
D20240403T013734_IFCB206,ar82a_underway ,4003,3909,1200.9679166666667,334.743125,5,20,13.979346150911738,5,29,False,2024-04-03 01:37:03,866.2247916666668,1,1,0.25,3.609269965277778
D20240403T020128_IFCB206,ar82a_underway ,3686,3598,1200.9304166666666,307.80597222222224,5,20,15.79060730907149,5,30,False,2024-04-03 02:01:02,893.1244444444444,1,1,0.25,3.721351851851851
D20240403T022523_IFCB206,ar82a_underway ,2897,2798,1200.9693055555556,240.8108333333333,5,20,17.174417486839104,5,31,False,2024-04-03 02:25:02,960.1584722222223,1,1,0.25,4.000660300925926
D20240403T024917_IFCB206,ar82a_underway ,2309,2250,1201.0454166666666,191.95675347222223,5,20,17.492095063706422,5,32,False,2024-04-03 02:49:01,1009.0886631944444,1,1,0.25,4.204536096643518
D20240403T031311_IFCB206,ar82a_underway ,3355,3282,1200.980972222222,280.3927777777778,5,20,16.855076676585043,5,33,False,2024-04-03 03:13:01,920.5881944444441,1,1,0.25,3.8357841435185174
D20240403T033705_IFCB206,ar82a_underway ,4070,3979,1201.0422222222223,340.8465277777778,5,20,16.427625696192884,5,34,False,2024-04-03 03:37:00,860.1956944444446,1,1,0.25,3.584148726851852
D20240403T040100_IFCB206,ar82a_underway ,6142,6080,1200.921111111111,510.52434027777775,5,20,16.108284885938822,5,35,False,2024-04-03 04:01:00,690.3967708333332,1,1,0.25,2.876653211805555
D20240403T042455_IFCB206,ar82a_underway ,5718,5645,1201.16375,476.7964236111111,5,20,15.895391012436114,5,36,False,2024-04-03 04:24:05,724.3673263888888,1,1,0.25,3.018197193287037
D20240403T044850_IFCB206,ar82a_underway ,6107,6058,1201.152361111111,508.655625,5,20,15.577713435568782,5,37,False,2024-04-03 04:48:05,692.4967361111111,1,1,0.25,2.8854030671296296
D20240403T051245_IFCB206,ar82a_underway ,6621,6554,1201.5213888888889,553.6954861111111,5,20,15.577713435568782,5,38,False,2024-04-03 05:12:04,647.8259027777777,1,1,0.25,2.6992745949074073
D20240403T053641_IFCB206,ar82a_underway ,6892,6853,1200.9176388888889,575.8282638888888,5,20,15.576050202182046,5,39,False,2024-04-03 05:36:04,625.089375,1,1,0.25,2.6045390625000002
D20240403T060036_IFCB206,ar82a_underway ,5910,5880,1200.9847222222222,492.1334722222222,5,20,15.576050202182046,5,40,False,2024-04-03 06:00:03,708.8512499999999,1,1,0.25,2.953546875
D20240403T062431_IFCB206,ar82a_underway ,5047,4952,1200.9573611111111,421.01684027777776,5,20,15.469603265430692,5,41,False,2024-04-03 06:24:03,779.9405208333334,1,1,0.25,3.249752170138889
D20240403T064825_IFCB206,ar82a_underway ,5774,5706,1200.9529166666666,480.5300694444445,5,20,15.469603265430692,5,42,False,2024-04-03 06:48:02,720.4228472222221,1,1,0.25,3.0017618634259255
D20240403T071221_IFCB206,ar82a_underway ,5715,5681,1200.9829166666666,476.0535069444445,5,20,15.469603265430692,5,43,False,2024-04-03 07:12:02,724.9294097222221,1,1,0.25,3.020539207175925
D20240403T073616_IFCB206,ar82a_underway ,4553,4463,1201.3552777777777,379.7056944444444,5,20,15.363156328679338,5,44,False,2024-04-03 07:36:01,821.6495833333333,1,1,0.25,3.423539930555555
D20240403T080010_IFCB206,ar82a_underway ,3770,3601,1200.90125,313.4222222222222,5,20,15.364819562066074,5,45,False,2024-04-03 08:00:01,887.4790277777777,1,1,0.25,3.697829282407407
D20240403T082404_IFCB206,ar82a_underway ,3455,3150,1201.0223611111112,287.6883159722222,5,20,15.577713435568782,5,46,False,2024-04-03 08:24:00,913.334045138889,1,1,0.25,3.8055585214120375
D20240403T084758_IFCB206,ar82a_underway ,3532,3150,1201.04875,294.33208333333334,5,20,15.79060730907149,5,47,False,2024-04-03 08:47:05,906.7166666666666,1,1,0.25,3.777986111111111
D20240403T091153_IFCB206,ar82a_underway ,3508,3164,1200.954861111111,292.3282986111111,5,20,15.79060730907149,5,48,False,2024-04-03 09:11:05,908.6265625,1,1,0.25,3.7859440104166664
D20240403T093547_IFCB206,ar82a_underway ,3570,3199,1200.974861111111,297.36885416666667,5,20,15.79060730907149,5,49,False,2024-04-03 09:35:04,903.6060069444444,1,1,0.25,3.7650250289351854
D20240403T095941_IFCB206,ar82a_underway ,3548,3148,1201.0301388888888,296.58131944444443,5,20,15.895391012436114,5,50,False,2024-04-03 09:59:04,904.4488194444443,1,1,0.25,3.7685367476851845
D20240403T102335_IFCB206,ar82a_underway ,3681,3283,1200.9577777777777,306.0830902777778,5,20,15.895391012436114,5,51,False,2024-04-03 10:23:03,894.8746874999999,1,1,0.25,3.728644531249999
D20240403T104730_IFCB206,ar82a_underway ,3612,3277,1200.9998611111112,300.2238888888889,5,20,15.788944075684753,5,52,False,2024-04-03 10:47:03,900.7759722222222,1,1,0.25,3.753233217592593
D20240403T111124_IFCB206,ar82a_underway ,3683,3293,1200.9891666666667,306.93135416666667,5,20,15.6824971389334,5,53,False,2024-04-03 11:11:02,894.0578125000001,1,1,0.25,3.7252408854166665
D20240403T113518_IFCB206,ar82a_underway ,6401,6167,1201.0070833333334,534.2601736111111,5,20,15.576050202182046,5,54,False,2024-04-03 11:35:01,666.7469097222223,1,1,0.25,2.7781121238425928
D20240403T115914_IFCB206,ar82a_underway ,3687,3356,1201.009027777778,306.6648263888889,5,20,15.576050202182046,5,55,False,2024-04-03 11:59:01,894.3442013888891,1,1,0.25,3.726434172453705
D20240403T122308_IFCB206,ar82a_underway ,3523,3190,1201.7720833333333,293.45479166666667,5,20,15.576050202182046,5,56,False,2024-04-03 12:23:00,908.3172916666666,1,1,0.25,3.7846553819444444
D20240403T124702_IFCB206,ar82a_underway ,3614,3322,1201.0356944444443,302.6384027777778,5,20,15.471266498817428,5,57,False,2024-04-03 12:47:00,898.3972916666664,1,1,0.25,3.7433220486111103
D20240403T131056_IFCB206,ar82a_underway ,3621,3289,1200.9731944444443,301.19920138888887,5,20,15.471266498817428,5,58,False,2024-04-03 13:10:05,899.7739930555554,1,1,0.25,3.7490583043981474
D20240403T133450_IFCB206,ar82a_underway ,3855,3535,1202.0102777777777,320.32944444444445,5,20,15.577713435568782,5,59,False,2024-04-03 13:34:05,881.6808333333332,1,1,0.25,3.6736701388888884
D20240403T135846_IFCB206,ar82a_underway ,2903,2535,1200.9679166666667,241.9154340277778,5,20,15.577713435568782,5,60,False,2024-04-03 13:58:04,959.0524826388889,1,1,0.25,3.9960520109953706
D20240403T142240_IFCB206,ar82a_underway ,3668,3321,1201.0272222222222,305.0332291666667,5,20,15.788944075684753,5,61,False,2024-04-03 14:22:04,895.9939930555556,1,1,0.25,3.733308304398149
D20240403T213415_IFCB206,ar82a_underway,3960,3713,1200.7915277777777,329.0646180555556,5,20,15.744036774242772,5,1,False,2024-04-03 21:34:01,871.726909722222,1,1,0.25,3.632195457175925
D20240403T215809_IFCB206,ar82a_underway,4017,3742,1201.2456944444446,333.6488888888889,5,20,15.684160372320136,5,2,False,2024-04-03 21:58:00,867.5968055555556,1,1,0.25,3.6149866898148146
D20240403T222203_IFCB206,ar82a_underway,3955,3644,1200.8577777777778,329.35260416666665,5,20,15.79060730907149,5,3,False,2024-04-03 22:22:00,871.5051736111111,1,1,0.25,3.6312715567129628
D20240403T225427_IFCB206,ar82a_underway,1730,1671,1202.0829166666667,144.53558159722223,5,20,15.895391012436114,5,1,False,2024-04-03 22:54:02,1057.5473350694444,1,1,0.25,4.406447229456019
D20240403T231822_IFCB206,ar82a_underway,4247,3936,1202.0480555555555,353.4375347222222,5,20,15.897054245822858,5,2,False,2024-04-03 23:18:02,848.6105208333333,1,1,0.25,3.535877170138889
D20240403T234216_IFCB206,ar82a_underway,4237,3897,1200.972638888889,352.15739583333334,5,20,15.897054245822858,5,3,False,2024-04-03 23:42:01,848.8152430555556,1,1,0.25,3.5367301793981483
D20240404T000610_IFCB206,ar82a_underway,4256,3928,1201.2175,354.17097222222225,5,20,15.897054245822858,5,4,False,2024-04-04 00:06:01,847.0465277777778,1,1,0.25,3.529360532407408
D20240404T003004_IFCB206,ar82a_underway,4333,4039,1200.8980555555556,360.6957291666667,5,20,15.897054245822858,5,5,False,2024-04-04 00:30:00,840.2023263888889,1,1,0.25,3.5008430266203705
D20240404T005359_IFCB206,ar82a_underway,4400,4072,1200.9968055555555,365.7264930555556,5,20,15.897054245822858,5,6,False,2024-04-04 00:53:05,835.2703124999999,1,1,0.25,3.4802929687499997
D20240404T011753_IFCB206,ar82a_underway,4461,4163,1201.5861111111112,371.1965625,5,20,15.897054245822858,5,7,False,2024-04-04 01:17:05,830.3895486111112,1,1,0.25,3.4599564525462965
D20240404T014148_IFCB206,ar82a_underway,4493,4201,1200.9116666666666,373.28600694444447,5,20,15.897054245822858,5,8,False,2024-04-04 01:41:04,827.6256597222222,1,1,0.25,3.448440248842593
D20240404T020542_IFCB206,ar82a_underway,4446,4099,1201.8980555555556,370.1667361111111,5,20,15.897054245822858,5,9,False,2024-04-04 02:05:04,831.7313194444446,1,1,0.25,3.4655471643518525
D20240404T022936_IFCB206,ar82a_underway,4475,4153,1201.0413888888888,372.1963194444445,5,20,15.897054245822858,5,10,False,2024-04-04 02:29:03,828.8450694444443,1,1,0.25,3.453521122685184
D20240404T025331_IFCB206,ar82a_underway,4399,4086,1200.9540277777778,365.47527777777776,5,20,15.897054245822858,5,11,False,2024-04-04 02:53:03,835.47875,1,1,0.25,3.4811614583333332
D20240404T031725_IFCB206,ar82a_underway,4408,4096,1200.99875,366.7762152777778,5,20,15.897054245822858,5,12,False,2024-04-04 03:17:02,834.2225347222222,1,1,0.25,3.4759272280092595
D20240404T034119_IFCB206,ar82a_underway,4456,4149,1200.8994444444445,371.4753819444445,5,20,15.895391012436114,5,13,False,2024-04-04 03:41:01,829.4240625,1,1,0.25,3.4559335937499993
D20240404T040513_IFCB206,ar82a_underway,4403,4093,1201.1220833333334,366.54375,5,20,15.895391012436114,5,14,False,2024-04-04 04:05:01,834.5783333333334,1,1,0.25,3.477409722222222
D20240404T042908_IFCB206,ar82a_underway,4429,4123,1200.942361111111,368.10017361111113,5,20,15.895391012436114,5,15,False,2024-04-04 04:29:00,832.8421874999999,1,1,0.25,3.47017578125
D20240404T045302_IFCB206,ar82a_underway,4489,4182,1201.0052777777778,373.8708333333333,5,20,15.893727779049371,5,16,False,2024-04-04 04:53:00,827.1344444444445,1,1,0.25,3.4463935185185184
D20240404T051657_IFCB206,ar82a_underway,4440,4161,1200.8868055555556,369.6640625,5,20,15.875432211795236,5,17,False,2024-04-04 05:16:05,831.2227430555556,1,1,0.25,3.4634280960648156
D20240404T054051_IFCB206,ar82a_underway,4442,4199,1201.0752777777775,369.14506944444446,5,20,15.79060730907149,5,18,False,2024-04-04 05:40:05,831.930208333333,1,1,0.25,3.4663758680555548
D20240404T060446_IFCB206,ar82a_underway,4370,4145,1201.0554166666666,363.74378472222224,5,20,15.79060730907149,5,19,False,2024-04-04 06:04:04,837.3116319444443,1,1,0.25,3.4887984664351848
D20240404T062841_IFCB206,ar82a_underway,4322,4107,1200.9570833333332,360.3751736111111,5,20,15.79060730907149,5,20,False,2024-04-04 06:28:04,840.5819097222221,1,1,0.25,3.5024246238425922
D20240404T065235_IFCB206,ar82a_underway,4359,4164,1201.7431944444445,362.8562847222222,5,20,15.79060730907149,5,21,False,2024-04-04 06:52:03,838.8869097222223,1,1,0.25,3.4953621238425923
D20240404T071629_IFCB206,ar82a_underway,4372,4155,1200.9340277777778,364.0628819444444,5,20,15.788944075684753,5,22,False,2024-04-04 07:16:02,836.8711458333335,1,1,0.25,3.48696310763889
D20240404T074023_IFCB206,ar82a_underway,4291,4099,1200.8054166666666,357.32166666666666,5,20,15.79060730907149,5,23,False,2024-04-04 07:40:02,843.4837499999999,1,1,0.25,3.514515625
D20240404T080418_IFCB206,ar82a_underway,4379,4205,1200.9220833333334,363.74381944444445,5,20,15.79060730907149,5,24,False,2024-04-04 08:04:01,837.178263888889,1,1,0.25,3.4882427662037037
D20240404T082812_IFCB206,ar82a_underway,4515,4353,1200.9783333333332,375.2584722222222,5,20,15.79060730907149,5,25,False,2024-04-04 08:28:01,825.719861111111,1,1,0.25,3.4404994212962956
D20240404T085206_IFCB206,ar82a_underway,4437,4281,1201.1931944444443,368.88427083333335,5,20,15.79060730907149,5,26,False,2024-04-04 08:52:00,832.3089236111109,1,1,0.25,3.4679538483796284
D20240404T091600_IFCB206,ar82a_underway,4450,4293,1201.1338888888888,369.61076388888887,5,20,15.79060730907149,5,27,False,2024-04-04 09:16:00,831.5231249999999,1,1,0.25,3.4646796875
D20240404T093955_IFCB206,ar82a_underway,4444,4297,1201.0225,369.1147569444444,5,20,15.79060730907149,5,28,False,2024-04-04 09:39:05,831.9077430555556,1,1,0.25,3.4662822627314815
D20240404T100349_IFCB206,ar82a_underway,4484,4303,1202.033472222222,373.13916666666665,5,20,15.684160372320136,5,29,False,2024-04-04 10:03:04,828.8943055555553,1,1,0.25,3.4537262731481477
D20240404T102743_IFCB206,ar82a_underway,4601,4459,1200.9127777777778,382.4187847222222,5,20,15.6824971389334,5,30,False,2024-04-04 10:27:04,818.4939930555556,1,1,0.25,3.4103916377314816
D20240404T105137_IFCB206,ar82a_underway,4527,4388,1200.9281944444444,376.7595138888889,5,20,15.6824971389334,5,31,False,2024-04-04 10:51:03,824.1686805555555,1,1,0.25,3.434036168981481
D20240404T111532_IFCB206,ar82a_underway,4366,4174,1201.057638888889,363.3963541666666,5,20,15.684160372320136,5,32,False,2024-04-04 11:15:03,837.6612847222224,1,1,0.25,3.4902553530092595
D20240404T113926_IFCB206,ar82a_underway,4191,4027,1201.0823611111111,348.2293055555556,5,20,15.684160372320136,5,33,False,2024-04-04 11:39:02,852.8530555555556,1,1,0.25,3.5535543981481483
D20240404T120320_IFCB206,ar82a_underway,4332,4189,1200.955138888889,360.2,5,20,15.684160372320136,5,34,False,2024-04-04 12:03:02,840.755138888889,1,1,0.25,3.5031464120370375
D20240404T122715_IFCB206,ar82a_underway,4411,4252,1200.8866666666668,368.1259375,5,20,15.6824971389334,5,35,False,2024-04-04 12:27:01,832.7607291666668,1,1,0.25,3.469836371527778
D20240404T125110_IFCB206,ar82a_underway,4517,4363,1201.0481944444443,375.40979166666665,5,20,15.6824971389334,5,36,False,2024-04-04 12:51:01,825.6384027777776,1,1,0.25,3.4401600115740734
D20240404T131506_IFCB206,ar82a_underway,4093,3975,1201.0127777777775,340.2905555555556,5,20,15.6824971389334,5,37,False,2024-04-04 13:15:00,860.722222222222,1,1,0.25,3.5863425925925916
D20240404T133900_IFCB206,ar82a_underway,4213,4131,1200.9031944444444,350.4819791666667,5,20,15.576050202182046,5,38,False,2024-04-04 13:39:00,850.4212152777777,1,1,0.25,3.5434217303240745
D20240404T140254_IFCB206,ar82a_underway,4908,4819,1201.0548611111112,408.3954166666667,5,20,15.363156328679338,5,39,False,2024-04-04 14:02:05,792.6594444444445,1,1,0.25,3.302747685185186
D20240404T142649_IFCB206,ar82a_underway,4018,3928,1200.9290277777775,333.83208333333334,5,20,15.363156328679338,5,40,False,2024-04-04 14:26:04,867.0969444444441,1,1,0.25,3.6129039351851846
D20240404T145044_IFCB206,ar82a_underway,4694,4618,1200.9494444444445,389.9024305555556,5,20,15.256709391927984,5,41,False,2024-04-04 14:50:04,811.0470138888888,1,1,0.25,3.3793625578703703
D20240404T151439_IFCB206,ar82a_underway,4965,4874,1201.0120833333333,413.7191319444444,5,20,15.15026245517663,5,42,False,2024-04-04 15:14:03,787.2929513888889,1,1,0.25,3.2803872974537045
D20240404T153834_IFCB206,ar82a_underway,5449,5277,1201.259027777778,452.4087847222222,5,20,15.15026245517663,5,43,False,2024-04-04 15:38:03,748.8502430555559,1,1,0.25,3.1202093460648164
D20240404T160228_IFCB206,ar82a_underway,4874,4792,1201.3231944444444,404.7196875,5,20,15.043815518425276,5,44,False,2024-04-04 16:02:02,796.6035069444445,1,1,0.25,3.319181278935185
D20240404T162624_IFCB206,ar82a_underway,5320,5182,1201.5241666666666,441.67340277777777,5,20,15.043815518425276,5,45,False,2024-04-04 16:26:02,759.8507638888889,1,1,0.25,3.166044849537037
D20240404T165019_IFCB206,ar82a_underway,5890,5808,1201.0377777777778,489.03729166666665,5,20,14.937368581673923,5,46,False,2024-04-04 16:50:01,712.0004861111112,1,1,0.25,2.96666869212963
D20240404T171413_IFCB206,ar82a_underway,6062,5993,1201.4298611111112,503.8387847222222,5,20,14.937368581673923,5,47,False,2024-04-04 17:14:01,697.591076388889,1,1,0.25,2.906629484953704
D20240404T173808_IFCB206,ar82a_underway,5953,5905,1202.0641666666668,494.7820486111111,5,20,14.618027771419861,5,48,False,2024-04-04 17:38:00,707.2821180555557,1,1,0.25,2.947008825231482
D20240404T180203_IFCB206,ar82a_underway,5834,5789,1200.9593055555556,485.0260763888889,5,20,14.511580834668507,5,49,False,2024-04-04 18:02:00,715.9332291666667,1,1,0.25,2.983055121527778
D20240404T182558_IFCB206,ar82a_underway,5554,5484,1200.9595833333333,461.2420138888889,5,20,14.513244068055243,5,50,False,2024-04-04 18:25:05,739.7175694444444,1,1,0.25,3.0821565393518515
D20240404T184952_IFCB206,ar82a_underway,5345,5270,1200.9844444444443,445.338125,5,20,14.511580834668507,5,51,False,2024-04-04 18:49:05,755.6463194444443,1,1,0.25,3.148526331018518
D20240404T191346_IFCB206,ar82a_underway,5836,5704,1202.1256944444444,485.2300694444445,5,20,14.511580834668507,5,52,False,2024-04-04 19:13:04,716.8956249999999,1,1,0.25,2.9870651041666663
D20240404T193740_IFCB206,ar82a_underway,5491,5419,1200.8820833333334,457.38388888888886,5,20,14.405133897917153,5,53,False,2024-04-04 19:37:04,743.4981944444446,1,1,0.25,3.0979091435185193
