Filename,FileComment,triggerCount,roiCount,runTime,inhibitTime,SyringeSampleVolume,syringeSamplingSpeed,temperature,RunFastFactor,sampleNumber,runSampleFast
D20240420T222903_IFCB206,ar82a_underway ,2309,2250,1201.0454166666666,191.95675347222223,5,20,17.492095063706422,5,32,False
D20240420T222903_IFCB206,ar82a_underway ,3355,3282,1200.9809722222221,280.3927777777778,5,20,16.855076676585043,5,33,False
D20240420T222903_IFCB206,ar82a_underway ,4070,3979,1201.0422222222223,340.8465277777778,5,20,16.427625696192884,5,34,False
D20240420T222903_IFCB206,ar82a_underway ,6142,6080,1200.921111111111,510.52434027777775,5,20,16.108284885938822,5,35,False
D20240420T222903_IFCB206,ar82a_underway ,5718,5645,1201.16375,476.7964236111111,5,20,15.895391012436114,5,36,False
D20240420T222903_IFCB206,ar82a_underway ,6107,6058,1201.152361111111,508.655625,5,20,15.577713435568782,5,37,False
D20240420T222903_IFCB206,ar82a_underway ,6621,6554,1201.5213888888889,553.6954861111111,5,20,15.577713435568782,5,38,False
D20240420T222903_IFCB206,ar82a_underway ,6892,6853,1200.9176388888889,575.8282638888888,5,20,15.576050202182046,5,39,False
D20240420T222903_IFCB206,ar82a_underway ,5910,5880,1200.9847222222222,492.1334722222222,5,20,15.576050202182046,5,40,False
D20240420T222903_IFCB206,ar82a_underway ,5047,4952,1200.9573611111111,421.01684027777776,5,20,15.469603265430692,5,41,False
D20240420T222903_IFCB206,ar82a_underway ,5774,5706,1200.9529166666666,480.53006944444445,5,20,15.469603265430692,5,42,False
D20240420T222903_IFCB206,ar82a_underway ,5715,5681,1200.9829166666666,476.05350694444445,5,20,15.469603265430692,5,43,False
D20240420T222903_IFCB206,ar82a_underway ,4553,4463,1201.3552777777777,379.7056944444444,5,20,15.363156328679338,5,44,False
D20240420T222903_IFCB206,ar82a_underway ,3770,3601,1200.90125,313.4222222222222,5,20,15.364819562066074,5,45,False
D20240420T222903_IFCB206,ar82a_underway ,3455,3150,1201.0223611111112,287.6883159722222,5,20,15.577713435568782,5,46,False
D20240420T222903_IFCB206,ar82a_underway ,3532,3150,1201.04875,294.33208333333334,5,20,15.79060730907149,5,47,False
D20240420T222903_IFCB206,ar82a_underway ,3508,3164,1200.954861111111,292.3282986111111,5,20,15.79060730907149,5,48,False
D20240420T222903_IFCB206,ar82a_underway ,3570,3199,1200.974861111111,297.36885416666667,5,20,15.79060730907149,5,49,False
D20240420T222903_IFCB206,ar82a_underway ,3548,3148,1201.0301388888888,296.58131944444443,5,20,15.895391012436114,5,50,False
D20240420T222903_IFCB206,ar82a_underway ,3681,3283,1200.9577777777777,306.0830902777778,5,20,15.895391012436114,5,51,False
D20240420T222903_IFCB206,ar82a_underway ,3612,3277,1200.9998611111112,300.2238888888889,5,20,15.788944075684753,5,52,False
D20240420T222903_IFCB206,ar82a_underway ,3683,3293,1200.9891666666667,306.93135416666667,5,20,15.6824971389334,5,53,False
D20240420T222903_IFCB206,ar82a_underway ,6401,6167,1201.0070833333334,534.2601736111111,5,20,15.576050202182046,5,54,False
D20240420T222903_IFCB206,ar82a_underway ,3687,3356,1201.0090277777779,306.6648263888889,5,20,15.576050202182046,5,55,False
D20240420T222903_IFCB206,ar82a_underway ,3523,3190,1201.7720833333333,293.45479166666667,5,20,15.576050202182046,5,56,False
D20240420T222903_IFCB206,ar82a_underway ,3614,3322,1201.0356944444445,302.6384027777778,5,20,15.471266498817428,5,57,False
D20240420T222903_IFCB206,ar82a_underway ,3621,3289,1200.9731944444445,301.19920138888887,5,20,15.471266498817428,5,58,False
D20240420T222903_IFCB206,ar82a_underway ,3855,3535,1202.0102777777777,320.32944444444445,5,20,15.577713435568782,5,59,False
D20240420T222903_IFCB206,ar82a_underway ,2903,2535,1200.9679166666667,241.9154340277778,5,20,15.577713435568782,5,60,False
D20240420T222903_IFCB206,ar82a_underway ,3668,3321,1201.0272222222222,305.0332291666667,5,20,15.788944075684753,5,61,False
D20240420T222903_IFCB206,ar82a_underway,3960,3713,1200.7915277777777,329.06461805555557,5,20,15.744036774242772,5,1,False
D20240420T222903_IFCB206,ar82a_underway,4017,3742,1201.2456944444446,333.6488888888889,5,20,15.684160372320136,5,2,False
D20240420T222903_IFCB206,ar82a_underway,3955,3644,1200.8577777777778,329.35260416666665,5,20,15.79060730907149,5,3,False
D20240420T222903_IFCB206,ar82a_underway,1730,1671,1202.0829166666667,144.53558159722223,5,20,15.895391012436114,5,1,False
D20240420T222903_IFCB206,ar82a_underway,4247,3936,1202.0480555555555,353.4375347222222,5,20,15.897054245822858,5,2,False
D20240420T222903_IFCB206,ar82a_underway,4237,3897,1200.972638888889,352.15739583333334,5,20,15.897054245822858,5,3,False
D20240420T222903_IFCB206,ar82a_underway,4256,3928,1201.2175,354.17097222222225,5,20,15.897054245822858,5,4,False
D20240420T222903_IFCB206,ar82a_underway,4333,4039,1200.8980555555556,360.6957291666667,5,20,15.897054245822858,5,5,False
D20240420T222903_IFCB206,ar82a_underway,4400,4072,1200.9968055555555,365.7264930555556,5,20,15.897054245822858,5,6,False
D20240420T222903_IFCB206,ar82a_underway,4461,4163,1201.5861111111112,371.1965625,5,20,15.897054245822858,5,7,False
D20240420T222903_IFCB206,ar82a_underway,4493,4201,1200.9116666666666,373.28600694444447,5,20,15.897054245822858,5,8,False
D20240420T222903_IFCB206,ar82a_underway,4446,4099,1201.8980555555556,370.1667361111111,5,20,15.897054245822858,5,9,False
D20240420T222903_IFCB206,ar82a_underway,4475,4153,1201.0413888888888,372.19631944444444,5,20,15.897054245822858,5,10,False
D20240420T222903_IFCB206,ar82a_underway,4399,4086,1200.9540277777778,365.47527777777776,5,20,15.897054245822858,5,11,False
D20240420T222903_IFCB206,ar82a_underway,4408,4096,1200.99875,366.7762152777778,5,20,15.897054245822858,5,12,False
D20240420T222903_IFCB206,ar82a_underway,4456,4149,1200.8994444444445,371.47538194444445,5,20,15.895391012436114,5,13,False
D20240420T222903_IFCB206,ar82a_underway,4403,4093,1201.1220833333334,366.54375,5,20,15.895391012436114,5,14,False
D20240420T222903_IFCB206,ar82a_underway,4429,4123,1200.942361111111,368.10017361111113,5,20,15.895391012436114,5,15,False
D20240420T222903_IFCB206,ar82a_underway,4489,4182,1201.0052777777778,373.87083333333334,5,20,15.893727779049371,5,16,False
D20240420T222903_IFCB206,ar82a_underway,4440,4161,1200.8868055555556,369.6640625,5,20,15.875432211795236,5,17,False
D20240420T222903_IFCB206,ar82a_underway,4442,4199,1201.0752777777777,369.14506944444446,5,20,15.79060730907149,5,18,False
D20240420T222903_IFCB206,ar82a_underway,4370,4145,1201.0554166666666,363.74378472222224,5,20,15.79060730907149,5,19,False
D20240420T222903_IFCB206,ar82a_underway,4322,4107,1200.9570833333332,360.3751736111111,5,20,15.79060730907149,5,20,False
D20240420T222903_IFCB206,ar82a_underway,4359,4164,1201.7431944444445,362.8562847222222,5,20,15.79060730907149,5,21,False
D20240420T222903_IFCB206,ar82a_underway,4372,4155,1200.9340277777778,364.0628819444444,5,20,15.788944075684753,5,22,False
D20240420T222903_IFCB206,ar82a_underway,4291,4099,1200.8054166666666,357.32166666666666,5,20,15.79060730907149,5,23,False
D20240420T222903_IFCB206,ar82a_underway,4379,4205,1200.9220833333334,363.74381944444445,5,20,15.79060730907149,5,24,False
D20240420T222903_IFCB206,ar82a_underway,4515,4353,1200.9783333333332,375.2584722222222,5,20,15.79060730907149,5,25,False
D20240420T222903_IFCB206,ar82a_underway,4437,4281,1201.1931944444445,368.88427083333335,5,20,15.79060730907149,5,26,False
D20240420T222903_IFCB206,ar82a_underway,4450,4293,1201.1338888888888,369.61076388888887,5,20,15.79060730907149,5,27,False
D20240420T222903_IFCB206,ar82a_underway,4444,4297,1201.0225,369.1147569444444,5,20,15.79060730907149,5,28,False
D20240420T222903_IFCB206,ar82a_underway,4484,4303,1202.0334722222221,373.13916666666665,5,20,15.684160372320136,5,29,False
D20240420T222903_IFCB206,ar82a_underway,4601,4459,1200.9127777777778,382.4187847222222,5,20,15.6824971389334,5,30,False
D20240420T222903_IFCB206,ar82a_underway,4527,4388,1200.9281944444444,376.7595138888889,5,20,15.6824971389334,5,31,False
D20240420T222903_IFCB206,ar82a_underway,4366,4174,1201.057638888889,363.39635416666664,5,20,15.684160372320136,5,32,False
D20240420T222903_IFCB206,ar82a_underway,4191,4027,1201.0823611111111,348.2293055555556,5,20,15.684160372320136,5,33,False
D20240420T222903_IFCB206,ar82a_underway,4332,4189,1200.955138888889,360.2,5,20,15.684160372320136,5,34,False
D20240420T222903_IFCB206,ar82a_underway,4411,4252,1200.8866666666668,368.1259375,5,20,15.6824971389334,5,35,False
D20240420T222903_IFCB206,ar82a_underway,4517,4363,1201.0481944444443,375.40979166666665,5,20,15.6824971389334,5,36,False
D20240420T222903_IFCB206,ar82a_underway,4093,3975,1201.0127777777777,340.29055555555556,5,20,15.6824971389334,5,37,False
D20240420T222903_IFCB206,ar82a_underway,4213,4131,1200.9031944444444,350.4819791666667,5,20,15.576050202182046,5,38,False
D20240420T222903_IFCB206,ar82a_underway,4908,4819,1201.0548611111112,408.3954166666667,5,20,15.363156328679338,5,39,False
D20240420T222903_IFCB206,ar82a_underway,4018,3928,1200.9290277777777,333.83208333333334,5,20,15.363156328679338,5,40,False
D20240420T222903_IFCB206,ar82a_underway,4694,4618,1200.9494444444445,389.90243055555555,5,20,15.256709391927984,5,41,False
D20240420T222903_IFCB206,ar82a_underway,4965,4874,1201.0120833333333,413.7191319444444,5,20,15.15026245517663,5,42,False
D20240420T222903_IFCB206,ar82a_underway,5449,5277,1201.2590277777779,452.4087847222222,5,20,15.15026245517663,5,43,False
D20240420T222903_IFCB206,ar82a_underway,4874,4792,1201.3231944444444,404.7196875,5,20,15.043815518425276,5,44,False
D20240420T222903_IFCB206,ar82a_underway,5320,5182,1201.5241666666666,441.67340277777777,5,20,15.043815518425276,5,45,False
D20240420T222903_IFCB206,ar82a_underway,5890,5808,1201.0377777777778,489.03729166666665,5,20,14.937368581673923,5,46,False
D20240420T222903_IFCB206,ar82a_underway,6062,5993,1201.4298611111112,503.8387847222222,5,20,14.937368581673923,5,47,False
D20240420T222903_IFCB206,ar82a_underway,5953,5905,1202.0641666666668,494.7820486111111,5,20,14.618027771419861,5,48,False
D20240420T222903_IFCB206,ar82a_underway,5834,5789,1200.9593055555556,485.0260763888889,5,20,14.511580834668507,5,49,False
D20240420T222903_IFCB206,ar82a_underway,5554,5484,1200.9595833333333,461.2420138888889,5,20,14.513244068055243,5,50,False
D20240420T222903_IFCB206,ar82a_underway,5345,5270,1200.9844444444445,445.338125,5,20,14.511580834668507,5,51,False
D20240420T222903_IFCB206,ar82a_underway,5836,5704,1202.1256944444444,485.23006944444444,5,20,14.511580834668507,5,52,False
D20240420T222903_IFCB206,ar82a_underway,5491,5419,1200.8820833333334,457.38388888888886,5,20,14.405133897917153,5,53,False
D20240420T222903_IFCB206,ar82a_underway,4708,4645,1202.1040277777777,390.9240277777778,5,20,14.405133897917153,5,54,False
D20240420T222903_IFCB206,ar82a_underway,3507,3404,1201.70625,293.719375,5,20,14.832584878309305,5,1,False
D20240420T222903_IFCB206,ar82a_underway,5723,5598,1200.7819444444444,475.9567361111111,5,20,14.830921644922569,5,2,False
D20240420T222903_IFCB206,ar82a_underway,5638,5542,1201.4691666666668,470.81083333333333,5,20,14.832584878309305,5,3,False
D20240420T222903_IFCB206,ar82a_underway,5725,5638,1201.3523611111111,477.9793055555556,5,20,14.899114213778901,5,4,False
D20240420T222903_IFCB206,ar82a_underway,5699,5633,1200.9611111111112,474.9112847222222,5,20,14.837574578469528,5,5,False
D20240420T222903_IFCB206,ar82a_underway,5669,5598,1201.537361111111,472.74361111111114,5,20,15.045478751812013,5,6,False
D20240420T222903_IFCB206,ar82a_underway,5668,5581,1200.86,472.88954861111114,5,20,14.939031815060659,5,7,False
D20240420T222903_IFCB206,ar82a_underway,5629,5552,1201.0544444444445,469.35270833333334,5,20,14.937368581673923,5,8,False
D20240420T222903_IFCB206,ar82a_underway,5658,5573,1200.9897222222223,471.3171875,5,20,14.832584878309305,5,9,False
D20240420T222903_IFCB206,ar82a_underway,5509,5448,1201.0454166666666,459.45006944444447,5,20,14.830921644922569,5,10,False
D20240420T222903_IFCB206,ar82a_underway,5531,5454,1201.892361111111,460.4269791666667,5,20,14.724474708171215,5,11,False
D20240420T222903_IFCB206,ar82a_underway,5319,5232,1201.2944444444445,441.84277777777777,5,20,14.724474708171215,5,12,False
D20240420T222903_IFCB206,ar82a_underway,5840,5726,1202.0013888888889,488.7165277777778,5,20,14.724474708171215,5,13,False
D20240420T222903_IFCB206,ar82a_underway,5541,5484,1200.9995833333332,463.47548611111114,5,20,14.726137941557951,5,14,False
D20240420T222903_IFCB206,ar82a_underway,4992,4885,1200.9218055555555,415.78583333333336,5,20,15.045478751812013,5,15,False
D20240420T222903_IFCB206,ar82a_underway,4230,4047,1200.9254166666667,350.98413194444447,5,20,15.471266498817428,5,16,False
D20240420T222903_IFCB206,ar82a_underway,3857,3670,1200.9255555555555,320.69184027777777,5,20,15.79060730907149,5,17,False
D20240420T222903_IFCB206,ar82a_underway,4079,3687,1201.0118055555556,339.01770833333336,5,20,15.95859388113223,5,18,False
D20240420T222903_IFCB206,ar82a_underway,3869,3716,1201.2880555555555,321.54548611111113,5,20,16.109948119325566,5,19,False
D20240420T222903_IFCB206,ar82a_underway,3754,3554,1202.1102777777778,313.60743055555554,5,20,16.228037689784095,5,20,False
D20240420T222903_IFCB206,ar82a_underway,3905,3664,1201.3784722222222,325.2814236111111,5,20,16.322841992828273,5,21,False
D20240420T222903_IFCB206,ar82a_underway,3972,3780,1201.9686111111112,330.9764236111111,5,20,16.322841992828273,5,22,False
D20240420T222903_IFCB206,ar82a_underway,3842,3578,1201.0005555555556,320.0489236111111,5,20,16.64051956969559,5,23,False
D20240420T222903_IFCB206,ar82a_underway,3921,3746,1200.835,325.42083333333335,5,20,16.642182803082335,5,24,False
D20240420T222903_IFCB206,ar82a_underway,3865,3686,1201.0315277777777,321.20618055555553,5,20,16.642182803082335,5,25,False
D20240420T222903_IFCB206,ar82a_underway,3774,3603,1201.0055555555555,314.25652777777776,5,20,16.642182803082335,5,26,False
D20240420T222903_IFCB206,ar82a_underway,3737,3556,1200.9359722222223,309.9329861111111,5,20,16.642182803082335,5,27,False
D20240420T222903_IFCB206,ar82a_underway,3853,3711,1201.0101388888888,322.90503472222224,5,20,16.74862973983369,5,28,False
D20240420T222903_IFCB206,ar82a_underway,3930,3768,1200.7895833333334,329.40788194444445,5,20,16.855076676585043,5,29,False
D20240420T222903_IFCB206,ar82a_underway,3168,3045,1051.900138888889,263.98168402777776,5,20,16.855076676585043,5,30,False
D20240420T222903_IFCB206,ar82a_underway,3172,3119,1200.8775,263.76321180555556,5,20,15.941961547264825,5,1,False
D20240420T222903_IFCB206,ar82a_underway,3579,3466,1200.9205555555557,298.19621527777775,5,20,15.92033951323721,5,2,False
D20240420T222903_IFCB206,ar82a_underway,2400,2381,1200.9270833333333,199.56355902777779,5,20,15.897054245822858,5,3,False
D20240420T222903_IFCB206,ar82a_underway,4045,3916,1201.0011111111112,336.6790972222222,5,20,16.00350118257421,5,4,False
D20240420T222903_IFCB206,ar82a_underway,4254,4076,1201.2670833333334,353.36336805555555,5,20,16.111611352712302,5,5,False
D20240420T222903_IFCB206,ar82a_underway,4187,4045,1200.9252777777779,348.00940972222224,5,20,16.21639505607692,5,6,False
D20240420T222903_IFCB206,ar82a_underway,4254,4130,1201.655,353.4062847222222,5,20,16.21639505607692,5,7,False
D20240420T222903_IFCB206,ar82a_underway,4332,4169,1200.9204166666666,359.84767361111113,5,20,16.21639505607692,5,8,False
D20240420T222903_IFCB206,ar82a_underway,4257,4094,1200.9265277777777,353.69447916666667,5,20,16.322841992828273,5,9,False
D20240420T222903_IFCB206,ar82a_underway,4253,4112,1201.1847222222223,353.3479861111111,5,20,16.53573586633098,5,10,False
D20240420T222903_IFCB206,ar82a_underway,4141,3967,1201.038611111111,344.076875,5,20,16.74862973983369,5,11,False
D20240420T222903_IFCB206,ar82a_underway,4154,4017,1200.9690277777777,345.14704861111113,5,20,16.75528267338064,5,12,False
D20240420T222903_IFCB206,ar82a_underway,4099,3959,1200.9365277777779,341.2125,5,20,16.855076676585043,5,13,False
D20240420T222903_IFCB206,ar82a_underway,4170,4032,1201.03125,346.9917708333333,5,20,16.961523613336396,5,14,False
D20240420T222903_IFCB206,ar82a_underway,4447,4336,1200.9708333333333,369.45524305555557,5,20,16.961523613336396,5,15,False
D20240420T222903_IFCB206,ar82a_underway,4535,4406,1201.0556944444445,376.805,5,20,17.06797055008775,5,16,False
D20240420T222903_IFCB206,ar82a_underway,4556,4404,1200.983611111111,379.8540625,5,20,17.06797055008775,5,17,False
D20240420T222903_IFCB206,ar82a_underway,4354,4220,1201.0459722222222,362.47260416666666,5,20,17.174417486839104,5,18,False
